team_abb,statcast_xwoba,statcast_barrel_pct,statcast_hard_hit_pct,statcast_avg_ev,statcast_n_batted,statcast_avg_la,period_start,type
NYM,0.3700159524109132,0.06901615271659324,0.39060205580029367,88.17151248164464,681,12.510263929618768,2024-03-20,batting
NYY,0.3652387089350234,0.06656580937972768,0.4084720121028744,89.48305597579426,661,12.113464447806354,2024-03-20,batting
PHI,0.365206860926611,0.0632279534109817,0.3793677204658902,87.61613976705492,601,10.305647840531561,2024-03-20,batting
PIT,0.3715132173608569,0.06688417618270799,0.3915171288743883,87.38711256117456,613,9.94299674267101,2024-03-20,batting
SD,0.3762936227973337,0.06003159557661927,0.37598736176935227,87.2434439178515,633,10.622432859399684,2024-03-20,batting
SEA,0.3812635453283334,0.07484407484407485,0.4095634095634096,88.76881496881498,481,14.476091476091476,2024-03-20,batting
SF,0.36829552162794693,0.05660377358490566,0.411663807890223,89.04099485420241,583,11.534246575342467,2024-03-20,batting
STL,0.3542718831099875,0.05194805194805195,0.35992578849721707,87.62597402597403,539,13.578849721706865,2024-03-20,batting
TB,0.36727893594040883,0.0576,0.4096,88.14448,625,9.463258785942491,2024-03-20,batting
TEX,0.365571653174897,0.05778491171749599,0.3723916532905297,87.96805778491172,623,14.553772070626003,2024-03-20,batting
TOR,0.3429695930137336,0.05564387917329094,0.34022257551669316,87.30111287758346,629,13.0302066772655,2024-03-20,batting
WSH,0.3616149363033292,0.062146892655367235,0.3747645951035782,87.29001883239171,531,11.566854990583805,2024-03-20,batting
ATH,0.32984428023047546,0.03664921465968586,0.33507853403141363,86.47155322862129,573,13.506108202443281,2024-03-20,pitching
ATL,0.3411308650705356,0.05112474437627812,0.3619631901840491,86.97443762781187,489,9.28834355828221,2024-03-20,pitching
AZ,0.3580568987756485,0.06231454005934718,0.40059347181008903,89.50222551928783,674,11.297777777777778,2024-03-20,pitching
BAL,0.3839990905787783,0.08253358925143954,0.42994241842610365,89.41631477927064,521,12.433781190019193,2024-03-20,pitching
BOS,0.3643891425549223,0.0624,0.3712,87.77056,625,11.669329073482428,2024-03-20,pitching
CHC,0.3854004373678947,0.07581967213114754,0.4098360655737705,89.13012295081967,488,13.461065573770492,2024-03-20,pitching
CIN,0.34503432335183654,0.07081545064377683,0.37553648068669526,87.77682403433477,466,16.969957081545065,2024-03-20,pitching
CLE,0.361332369719361,0.06273062730627306,0.4022140221402214,88.3339483394834,542,11.876383763837639,2024-03-20,pitching
COL,0.3775659596911762,0.06902086677367576,0.39486356340288925,88.52568218298555,623,8.583333333333334,2024-03-20,pitching
CWS,0.3821964055607109,0.08414872798434442,0.3972602739726027,88.63679060665362,511,13.064579256360078,2024-03-20,pitching
DET,0.35913392720550574,0.07270029673590504,0.3827893175074184,87.99005934718102,674,11.617210682492582,2024-03-20,pitching
HOU,0.35572669485855,0.04862236628849271,0.3646677471636953,88.4902755267423,617,14.46677471636953,2024-03-20,pitching
KC,0.3605929973827192,0.058027079303675046,0.37524177949709864,87.99941972920696,517,11.493230174081237,2024-03-20,pitching
LAA,0.3776427872367332,0.08499095840867993,0.3743218806509946,88.28408679927666,553,13.788426763110307,2024-03-20,pitching
LAD,0.3679655492305218,0.0766721044045677,0.39804241435562804,88.33915171288744,613,13.355048859934854,2024-03-20,pitching
MIA,0.39097351779395084,0.0824561403508772,0.4,88.32701754385965,570,11.266199649737302,2024-03-20,pitching
MIL,0.37858583457940764,0.06451612903225806,0.39919354838709675,88.13568548387097,496,11.34274193548387,2024-03-20,pitching
MIN,0.3988132535206912,0.08030592734225621,0.39579349904397704,88.65717017208412,523,15.173996175908222,2024-03-20,pitching
NYM,0.3644717025019847,0.06612903225806452,0.4,88.01983870967743,620,11.381642512077295,2024-03-20,pitching
NYY,0.3508226741530861,0.0549618320610687,0.366412213740458,88.4267175572519,655,12.748858447488585,2024-03-20,pitching
PHI,0.34665219385752616,0.050243111831442464,0.3987034035656402,88.23273905996759,617,9.374392220421393,2024-03-20,pitching
PIT,0.37055483639802633,0.07692307692307693,0.41287284144427,88.11554160125588,637,12.277864992150706,2024-03-20,pitching
SD,0.39588971156563707,0.07308970099667775,0.39700996677740863,88.6782392026578,602,14.822259136212624,2024-03-20,pitching
SEA,0.37854406813256614,0.06204379562043796,0.354014598540146,88.49762773722627,548,15.072992700729927,2024-03-20,pitching
SF,0.375319277564848,0.06418918918918919,0.4222972972972973,88.92922297297297,592,8.922297297297296,2024-03-20,pitching
STL,0.37325940135087954,0.06690140845070422,0.3908450704225352,87.49172535211268,568,11.183098591549296,2024-03-20,pitching
TB,0.3734045546549384,0.0565149136577708,0.35478806907378335,87.81302982731555,637,16.598116169544742,2024-03-20,pitching
TEX,0.3956747221442095,0.0920138888888889,0.4305555555555556,89.69288194444444,576,15.557291666666666,2024-03-20,pitching
TOR,0.4255435914929146,0.09215017064846416,0.4112627986348123,88.85238907849829,586,13.390784982935154,2024-03-20,pitching
WSH,0.3993537312766629,0.06307977736549165,0.4155844155844156,88.4012987012987,539,10.204081632653061,2024-03-20,pitching
ATH,0.39784992274279485,0.09352517985611511,0.4273381294964029,89.70244604316547,695,12.920863309352518,2024-04-20,batting
ATL,0.3869706028383453,0.06698564593301436,0.4274322169059011,90.0274322169059,627,12.909090909090908,2024-04-20,batting
AZ,0.3611864256795856,0.06824925816023739,0.3798219584569733,88.27700296735905,674,13.691394658753708,2024-04-20,batting
BAL,0.3739092861283188,0.0752212389380531,0.415929203539823,89.2598820058997,678,13.99410029498525,2024-04-20,batting
BOS,0.38524502807684124,0.07976366322008863,0.4239290989660266,87.87311669128508,677,10.527326440177253,2024-04-20,batting
CHC,0.3588118661153232,0.07569141193595343,0.3406113537117904,87.1259097525473,687,13.720930232558139,2024-04-20,batting
CIN,0.3423477973769521,0.047400611620795105,0.3486238532110092,86.49663608562692,654,13.05496183206107,2024-04-20,batting
CLE,0.3313986499689867,0.06267806267806268,0.3418803418803419,87.86424501424501,702,13.494301994301994,2024-04-20,batting
COL,0.3761296658861367,0.06814814814814815,0.38814814814814813,87.44148148148147,675,11.50887573964497,2024-04-20,batting
CWS,0.3587283632507433,0.05518169582772544,0.3822341857335128,89.20228802153433,743,13.010767160161507,2024-04-20,batting
DET,0.36824678782793235,0.07380607814761216,0.4182344428364689,90.36078147612157,691,14.487698986975397,2024-04-20,batting
HOU,0.3600716883889896,0.05953991880920163,0.40460081190798375,89.33545331529092,739,14.08660351826793,2024-04-20,batting
KC,0.3632274867172192,0.0698856416772554,0.4104193138500635,88.8566709021601,787,13.56543837357052,2024-04-20,batting
LAA,0.3920401014375675,0.06758620689655172,0.37103448275862067,88.04262068965518,725,10.557851239669422,2024-04-20,batting
LAD,0.40446417208726676,0.08445040214477212,0.4450402144772118,89.72238605898123,746,16.654155495978554,2024-04-20,batting
MIA,0.3641384896634031,0.059278350515463915,0.39948453608247425,88.83724226804124,776,8.8840206185567,2024-04-20,batting
MIL,0.3855654469086678,0.07290233837689133,0.40852819807427787,88.66286107290234,727,10.337912087912088,2024-04-20,batting
MIN,0.37303969601037384,0.06324110671936758,0.3926218708827404,88.4905138339921,759,14.054018445322793,2024-04-20,batting
NYM,0.3690059438761481,0.06746031746031746,0.4021164021164021,88.36296296296295,756,10.350529100529101,2024-04-20,batting
NYY,0.41092090590222313,0.10505836575875487,0.41245136186770426,89.47509727626459,771,12.529182879377432,2024-04-20,batting
PHI,0.391213889987049,0.0726552179656539,0.4227212681638045,89.0891677675033,757,14.840158520475562,2024-04-20,batting
PIT,0.3684557020167109,0.08676470588235294,0.4117647058823529,89.04264705882353,680,11.176470588235293,2024-04-20,batting
SD,0.3831891138592152,0.059366754617414245,0.3839050131926121,88.40105540897098,758,12.009234828496043,2024-04-20,batting
SEA,0.3809389651554789,0.06865671641791045,0.4343283582089552,89.73358208955224,670,14.2,2024-04-20,batting
SF,0.36329786886734994,0.055873925501432664,0.37679083094555876,87.8253581661891,698,15.73352435530086,2024-04-20,batting
STL,0.38272989885566694,0.05660377358490566,0.37445573294629897,87.41378809869376,689,13.259796806966618,2024-04-20,batting
TB,0.3420556412123431,0.05067064083457526,0.338301043219076,87.36348733233979,671,11.615499254843517,2024-04-20,batting
TEX,0.35925753001834504,0.06488011283497884,0.38645980253878703,88.18279266572637,709,11.899858956276447,2024-04-20,batting
TOR,0.3585492422621232,0.07302533532041729,0.38152011922503726,87.23040238450075,671,12.547619047619047,2024-04-20,batting
WSH,0.353461553460484,0.03806734992679356,0.3689604685212299,87.05739385065885,683,9.837956204379562,2024-04-20,batting
ATH,0.3853047736321501,0.08133333333333333,0.38666666666666666,88.68586666666666,750,13.009333333333334,2024-04-20,pitching
ATL,0.3643442365914151,0.0624048706240487,0.3470319634703196,86.66347031963471,657,10.185692541856925,2024-04-20,pitching
AZ,0.3740229864894041,0.05858310626702997,0.3991825613079019,88.93092643051772,734,13.085714285714285,2024-04-20,pitching
BAL,0.36440270674184366,0.0686427457098284,0.39781591263650545,88.4411856474259,641,11.082683307332294,2024-04-20,pitching
BOS,0.3652406304202972,0.06240713224368499,0.3833580980683507,88.1112927191679,673,11.86775631500743,2024-04-20,pitching
CHC,0.36781324546946736,0.06535947712418301,0.39477124183006534,88.27581699346405,765,12.780392156862746,2024-04-20,pitching
CIN,0.3451478465351905,0.049786628733997154,0.3655761024182077,87.68648648648649,703,17.099573257467995,2024-04-20,pitching
CLE,0.3902939626126957,0.07163323782234957,0.40974212034383956,89.84340974212034,698,13.538681948424069,2024-04-20,pitching
COL,0.3546287548382227,0.04960835509138381,0.40339425587467365,88.42571801566581,766,11.2532637075718,2024-04-20,pitching
CWS,0.36177338541580567,0.07629427792915532,0.33923705722070846,87.68487738419618,734,14.395918367346939,2024-04-20,pitching
DET,0.35601598482579466,0.051775147928994084,0.39644970414201186,89.25458579881656,676,11.559171597633137,2024-04-20,pitching
HOU,0.36579428328986463,0.06948640483383686,0.39274924471299094,89.03761329305136,662,12.383107088989442,2024-04-20,pitching
KC,0.3875465422246051,0.07554945054945054,0.38324175824175827,87.95453296703297,728,11.602739726027398,2024-04-20,pitching
LAA,0.36882402741637516,0.06224066390041494,0.3872752420470263,88.62863070539419,723,13.381742738589212,2024-04-20,pitching
LAD,0.3582399903120286,0.06936416184971098,0.37716763005780346,87.99653179190751,692,12.70664739884393,2024-04-20,pitching
MIA,0.39107644955389903,0.07512953367875648,0.4209844559585492,88.68380829015543,772,10.115284974093264,2024-04-20,pitching
MIL,0.38295248329311665,0.08068783068783068,0.3994708994708995,87.9388888888889,756,13.28968253968254,2024-04-20,pitching
MIN,0.36803983986536937,0.0707482993197279,0.39183673469387753,88.44312925170068,735,15.991836734693878,2024-04-20,pitching
NYM,0.35331242580949684,0.06329113924050633,0.37130801687763715,87.42503516174402,711,13.203938115330521,2024-04-20,pitching
NYY,0.3683325703246379,0.07195301027900147,0.4170337738619677,89.85301027900147,681,15.37885462555066,2024-04-20,pitching
PHI,0.36956098460163683,0.06484149855907781,0.3818443804034582,87.60259365994236,694,11.195965417867436,2024-04-20,pitching
PIT,0.39836825916856816,0.08620689655172414,0.4224137931034483,89.5117816091954,696,12.823529411764707,2024-04-20,pitching
SD,0.3658704194900474,0.06657018813314038,0.36903039073806077,87.26685962373372,691,12.898697539797395,2024-04-20,pitching
SEA,0.36080842872044305,0.07163323782234957,0.3997134670487106,88.42249283667621,698,14.826647564469914,2024-04-20,pitching
SF,0.38246713967074725,0.06752873563218391,0.4281609195402299,89.23204022988506,696,8.716954022988507,2024-04-20,pitching
STL,0.39661172248446536,0.08579465541490858,0.3853727144866385,88.83853727144866,711,10.536516853932584,2024-04-20,pitching
TB,0.38464398894501445,0.07639836289222374,0.3969986357435198,88.99290586630286,733,15.811732605729878,2024-04-20,pitching
TEX,0.36256386435496174,0.057863501483679525,0.3916913946587537,88.45415430267062,674,11.197037037037036,2024-04-20,pitching
TOR,0.383899672008707,0.07111756168359942,0.4412191582002903,89.77692307692308,689,12.989840348330913,2024-04-20,pitching
WSH,0.37194978329583167,0.059782608695652176,0.44429347826086957,89.14877717391305,736,12.065217391304348,2024-04-20,pitching
ATH,0.3806940688609418,0.08187134502923976,0.3757309941520468,88.52134502923977,684,14.169590643274853,2024-05-21,batting
ATL,0.3863012643738376,0.09773371104815864,0.42209631728045327,90.0143059490085,706,14.415254237288135,2024-05-21,batting
AZ,0.36946477691275337,0.06382978723404255,0.3971631205673759,88.54226950354611,705,11.61276595744681,2024-05-21,batting
BAL,0.41291591415606926,0.0986093552465234,0.46523388116308473,90.77635903919091,791,14.236409608091025,2024-05-21,batting
BOS,0.38885799623873135,0.072992700729927,0.4116788321167883,88.94934306569344,685,13.534985422740524,2024-05-21,batting
CHC,0.3688038347159133,0.06794682422451995,0.4032496307237814,88.53559822747415,677,13.519940915805023,2024-05-21,batting
CIN,0.36443258525449457,0.05443234836702955,0.3359253499222395,85.94587869362364,643,14.245341614906833,2024-05-21,batting
CLE,0.34679388492345176,0.05329153605015674,0.3573667711598746,87.3858934169279,638,13.19435736677116,2024-05-21,batting
COL,0.3703798745502185,0.06942590120160214,0.40587449933244324,88.59265687583444,749,12.51930758988016,2024-05-21,batting
CWS,0.35788140374274974,0.072992700729927,0.35036496350364965,87.25664233576643,685,13.782798833819243,2024-05-21,batting
DET,0.36661938361667623,0.06656580937972768,0.3857791225416036,87.81270801815431,661,12.97730711043873,2024-05-21,batting
HOU,0.3544473063202315,0.06793478260869565,0.3736413043478261,87.63383152173913,736,11.210597826086957,2024-05-21,batting
KC,0.37534835496292,0.07220708446866485,0.391008174386921,88.16198910081744,734,13.32016348773842,2024-05-21,batting
LAA,0.35058639097325084,0.06376360808709176,0.3701399688958009,88.15832037325039,643,12.337480559875583,2024-05-21,batting
LAD,0.3847519469525738,0.09353507565337002,0.42090784044016505,89.63645116918845,727,15.423658872077029,2024-05-21,batting
MIA,0.35335446671639975,0.060653188180404355,0.39035769828926903,87.92363919129083,643,9.642857142857142,2024-05-21,batting
MIL,0.3520434873262994,0.054929577464788736,0.3732394366197183,87.63098591549296,710,9.57887323943662,2024-05-21,batting
MIN,0.3776162268869622,0.09498680738786279,0.3970976253298153,89.22018469656992,758,16.350923482849606,2024-05-21,batting
NYM,0.4062066710206359,0.09397944199706314,0.43171806167400884,89.39662261380323,681,13.154185022026432,2024-05-21,batting
NYY,0.39384458254378124,0.08923512747875353,0.4490084985835694,89.7226628895184,706,10.804532577903682,2024-05-21,batting
PHI,0.39988921141183537,0.07445255474452554,0.41021897810218977,88.61751824817519,685,10.65938864628821,2024-05-21,batting
PIT,0.3798971715957255,0.0695517774343122,0.4312210200927357,89.56074188562597,647,12.352395672333849,2024-05-21,batting
SD,0.37335523051973124,0.06132665832290363,0.3967459324155194,89.1767209011264,799,13.21375,2024-05-21,batting
SEA,0.3872411421335327,0.10046367851622875,0.45440494590417313,89.10911901081916,647,11.50386398763524,2024-05-21,batting
SF,0.36580164486523714,0.08130081300813008,0.3956639566395664,88.74620596205962,738,14.28552097428958,2024-05-21,batting
STL,0.36666961480073174,0.05823863636363636,0.3522727272727273,87.4734375,704,14.492897727272727,2024-05-21,batting
TB,0.36478933501436694,0.07931570762052877,0.36858475894245724,87.80419906687402,643,13.228260869565217,2024-05-21,batting
TEX,0.32738693996100926,0.05828220858895705,0.39570552147239263,88.5601226993865,652,13.912844036697248,2024-05-21,batting
TOR,0.3423379618512747,0.055776892430278883,0.3452855245683931,87.31354581673308,753,15.067639257294429,2024-05-21,batting
WSH,0.34482088075334,0.05056179775280899,0.34129213483146065,86.5244382022472,712,12.603932584269662,2024-05-21,batting
ATH,0.3677206036501484,0.09055627425614489,0.4152652005174644,89.10802069857698,773,15.64424320827943,2024-05-21,pitching
ATL,0.3731156758156585,0.05368098159509203,0.3895705521472393,87.12193251533742,652,11.829754601226995,2024-05-21,pitching
AZ,0.38398150563899663,0.08130081300813008,0.3970189701897019,88.40162601626017,738,12.360433604336043,2024-05-21,pitching
BAL,0.3362101893802032,0.06147540983606557,0.33469945355191255,87.7954918032787,732,14.502046384720327,2024-05-21,pitching
BOS,0.36989771022647217,0.07060518731988473,0.3962536023054755,88.03025936599424,694,11.53314121037464,2024-05-21,pitching
CHC,0.37510219607603174,0.06870229007633588,0.3450381679389313,86.5169465648855,655,14.876524390243903,2024-05-21,pitching
CIN,0.34745359619553823,0.05224963715529753,0.3570391872278665,87.33091436865021,689,15.242028985507247,2024-05-21,pitching
CLE,0.36665504170151336,0.07054673721340388,0.3897707231040564,88.26419753086421,567,13.660211267605634,2024-05-21,pitching
COL,0.3992014457388832,0.07764705882352942,0.3941176470588235,89.0545882352941,850,13.522914218566392,2024-05-21,pitching
CWS,0.3826704286001017,0.07756232686980609,0.3808864265927978,88.16703601108033,722,12.612724757952973,2024-05-21,pitching
DET,0.3649873652399893,0.06195965417867435,0.3804034582132565,88.60533141210374,694,12.138129496402877,2024-05-21,pitching
HOU,0.34857303978075593,0.07109737248840804,0.34930448222565685,87.61700154559504,647,13.040185471406492,2024-05-21,pitching
KC,0.3752542797316082,0.07909604519774012,0.4251412429378531,89.2539548022599,708,11.92090395480226,2024-05-21,pitching
LAA,0.3745684373253125,0.07365439093484419,0.4235127478753541,89.28356940509914,706,11.864214992927865,2024-05-21,pitching
LAD,0.35638347390654357,0.06441717791411043,0.39723926380368096,88.68696319018404,652,13.06738131699847,2024-05-21,pitching
MIA,0.36264981932775603,0.06222222222222222,0.4088888888888889,89.10874074074074,675,11.363905325443787,2024-05-21,pitching
MIL,0.3796467768623472,0.07183908045977011,0.3879310344827586,88.16666666666667,696,14.39080459770115,2024-05-21,pitching
MIN,0.3728531439279521,0.07810320781032078,0.3695955369595537,87.92594142259415,717,15.072423398328691,2024-05-21,pitching
NYM,0.37396065577137305,0.0704647676161919,0.4257871064467766,89.21934032983509,667,12.539730134932533,2024-05-21,pitching
NYY,0.35950785723502204,0.07262569832402235,0.41480446927374304,89.21243016759776,716,14.160614525139664,2024-05-21,pitching
PHI,0.3686449307593132,0.06346749226006192,0.3978328173374613,88.13328173374613,646,9.612055641421948,2024-05-21,pitching
PIT,0.35927311516703664,0.075177304964539,0.4056737588652482,88.6059574468085,705,14.731914893617022,2024-05-21,pitching
SD,0.3766080060377417,0.07650273224043716,0.366120218579235,87.75341530054645,732,13.757162346521145,2024-05-21,pitching
SEA,0.35422699311199274,0.07330567081604426,0.38865836791147995,87.59764868603042,723,13.282157676348548,2024-05-21,pitching
SF,0.3858724248247763,0.0937062937062937,0.4405594405594406,89.46405594405594,715,8.600558659217876,2024-05-21,pitching
STL,0.3561337197611185,0.05637982195845697,0.3961424332344214,88.47373887240356,674,10.428783382789318,2024-05-21,pitching
TB,0.3872805475619464,0.08286516853932584,0.4044943820224719,89.39705056179776,712,15.169943820224718,2024-05-21,pitching
TEX,0.4053576383389163,0.08399366085578447,0.43740095087163233,89.6594294770206,631,13.2202852614897,2024-05-21,pitching
TOR,0.3726464231472803,0.08322147651006712,0.3946308724832215,88.23677852348993,745,14.008053691275167,2024-05-21,pitching
WSH,0.380168595327931,0.07898448519040903,0.39492242595204513,88.86530324400564,709,13.331926863572432,2024-05-21,pitching
ATH,0.39726617504450373,0.08873720136518772,0.4300341296928328,89.19061433447098,586,13.787052810902896,2024-06-21,batting
ATL,0.41119333347858555,0.09667194928684628,0.4247226624405705,89.83296354992076,631,14.744849445324881,2024-06-21,batting
AZ,0.37407392050803606,0.06515151515151515,0.3787878787878788,87.85848484848485,660,14.034795763993948,2024-06-21,batting
BAL,0.3731465322072776,0.08421052631578947,0.3924812030075188,88.50766917293232,665,16.256756756756758,2024-06-21,batting
BOS,0.40665883323791246,0.08907563025210084,0.43529411764705883,89.12554621848739,595,12.504201680672269,2024-06-21,batting
CHC,0.36154988456271353,0.06074766355140187,0.38006230529595014,88.4272585669782,642,11.933021806853583,2024-06-21,batting
CIN,0.3635018565760484,0.07882534775888717,0.36476043276661513,87.54142194744978,647,13.386398763523957,2024-06-21,batting
CLE,0.35739445936408404,0.05343511450381679,0.35419847328244275,87.47755725190841,655,12.645801526717557,2024-06-21,batting
COL,0.3971736917728102,0.0920353982300885,0.4265486725663717,88.57946902654868,565,14.404593639575971,2024-06-21,batting
CWS,0.34869628533299596,0.05475040257648953,0.357487922705314,87.53107890499196,621,10.231511254019292,2024-06-21,batting
DET,0.3653974615470264,0.058208955223880594,0.34328358208955223,87.0286567164179,670,14.92686567164179,2024-06-21,batting
HOU,0.3832394480474859,0.0668693009118541,0.3617021276595745,87.66930091185411,658,13.519756838905774,2024-06-21,batting
KC,0.34846603027599227,0.06539074960127592,0.38118022328548645,88.3945773524721,627,14.277070063694268,2024-06-21,batting
LAA,0.34609822874071594,0.05638474295190713,0.34328358208955223,86.79485903814262,603,12.351575456053068,2024-06-21,batting
LAD,0.3688530478622836,0.07718120805369127,0.3775167785234899,88.13137583892617,596,12.449664429530202,2024-06-21,batting
MIA,0.35028275159607003,0.05863192182410423,0.33713355048859933,86.96384364820847,614,10.446254071661238,2024-06-21,batting
MIL,0.36436471131122966,0.0594855305466238,0.387459807073955,87.14694533762058,622,10.637239165329053,2024-06-21,batting
MIN,0.3824749543464008,0.0730593607305936,0.3911719939117199,88.6538812785388,657,13.230652503793626,2024-06-21,batting
NYM,0.4005624392743494,0.10371517027863777,0.43188854489164086,89.16609907120744,646,14.45046439628483,2024-06-21,batting
NYY,0.3920094087006649,0.0912106135986733,0.40630182421227196,89.2893864013267,603,12.504145936981757,2024-06-21,batting
PHI,0.3767492707219738,0.06779661016949153,0.3790446841294299,88.05901386748845,649,14.23728813559322,2024-06-21,batting
PIT,0.3859274112570201,0.07919254658385093,0.4052795031055901,89.10512422360247,644,11.088235294117647,2024-06-21,batting
SD,0.36896726583692696,0.0578386605783866,0.380517503805175,87.91111111111111,657,13.406392694063927,2024-06-21,batting
SEA,0.39283489042190106,0.0898876404494382,0.38764044943820225,88.3367041198502,534,15.108614232209737,2024-06-21,batting
SF,0.37539093665805895,0.09259259259259259,0.3838383838383838,88.33131313131314,594,16.11111111111111,2024-06-21,batting
STL,0.36144052602664556,0.06686478454680535,0.37592867756315007,87.59078751857355,673,13.101040118870728,2024-06-21,batting
TB,0.3694135826875008,0.08644067796610169,0.376271186440678,88.00847457627118,590,13.423728813559322,2024-06-21,batting
TEX,0.3686149507201611,0.060221870047543584,0.4041204437400951,89.10633914421553,631,12.955625990491283,2024-06-21,batting
TOR,0.3774757591569263,0.0724191063174114,0.3975346687211094,88.64822804314329,649,12.656394453004623,2024-06-21,batting
WSH,0.3517067941865439,0.046875,0.3721590909090909,87.56519886363637,704,8.376420454545455,2024-06-21,batting
ATH,0.37449608303702014,0.0738362760834671,0.4044943820224719,88.52857142857144,623,14.971107544141253,2024-06-21,pitching
ATL,0.37236675097144134,0.060897435897435896,0.36698717948717946,87.95977564102564,624,9.540064102564102,2024-06-21,pitching
AZ,0.3846697368148574,0.07205882352941176,0.4264705882352941,90.24573529411765,680,11.891336270190896,2024-06-21,pitching
BAL,0.39445941950803787,0.08837209302325581,0.3751937984496124,88.1831007751938,645,13.244961240310078,2024-06-21,pitching
BOS,0.379312955502905,0.09090909090909091,0.3714733542319749,87.9539184952978,638,13.112676056338028,2024-06-21,pitching
CHC,0.35276832531368746,0.07022900763358779,0.37251908396946565,87.77465648854962,655,15.569465648854962,2024-06-21,pitching
CIN,0.36584199896055947,0.07207207207207207,0.3783783783783784,87.40690690690691,666,15.211394302848575,2024-06-21,pitching
CLE,0.3748801138189105,0.059006211180124224,0.4052795031055901,88.98400621118012,644,13.650621118012422,2024-06-21,pitching
COL,0.3801718153903584,0.07296137339055794,0.39198855507868385,88.10901287553648,699,11.543633762517883,2024-06-21,pitching
CWS,0.35244667510386873,0.06153846153846154,0.34923076923076923,86.64415384615384,650,14.655384615384616,2024-06-21,pitching
DET,0.3840774551384293,0.07120743034055728,0.38235294117647056,88.71068111455108,646,11.653786707882535,2024-06-21,pitching
HOU,0.36504743570792525,0.06944444444444445,0.4010416666666667,87.90694444444445,576,13.574652777777779,2024-06-21,pitching
KC,0.39108600690278394,0.0726643598615917,0.3875432525951557,87.93373702422144,578,11.055363321799309,2024-06-21,pitching
LAA,0.3622467307736395,0.0734375,0.378125,88.45125,640,13.553125,2024-06-21,pitching
LAD,0.3790264098061758,0.08974358974358974,0.39903846153846156,88.15464743589743,624,15.129392971246006,2024-06-21,pitching
MIA,0.3620921440018222,0.07366771159874608,0.39655172413793105,88.36896551724138,638,14.391849529780565,2024-06-21,pitching
MIL,0.38325670785550503,0.0746031746031746,0.41904761904761906,88.68873015873017,630,12.596825396825396,2024-06-21,pitching
MIN,0.36707200781836524,0.07360861759425494,0.348294434470377,86.02854578096948,557,12.00359066427289,2024-06-21,pitching
NYM,0.39625719920030006,0.08121019108280254,0.4028662420382166,88.51528662420382,628,10.060509554140127,2024-06-21,pitching
NYY,0.38259518245990876,0.09540034071550256,0.39182282793867124,89.01465076660988,587,13.098807495741056,2024-06-21,pitching
PHI,0.3659228379809724,0.064,0.3632,88.4624,625,12.007987220447284,2024-06-21,pitching
PIT,0.35203609289815063,0.05799373040752351,0.3448275862068966,87.55125391849529,638,10.92018779342723,2024-06-21,pitching
SD,0.3611038018961363,0.05344827586206897,0.36724137931034484,87.73965517241379,580,14.725862068965517,2024-06-21,pitching
SEA,0.3473103370177819,0.06712564543889846,0.36316695352839934,87.60895008605853,581,12.04639175257732,2024-06-21,pitching
SF,0.3652750319326404,0.06666666666666667,0.3983333333333333,88.19583333333334,600,10.011647254575708,2024-06-21,pitching
