team_abb,statcast_xwoba,statcast_barrel_pct,statcast_hard_hit_pct,statcast_avg_ev,statcast_n_batted,statcast_avg_la,period_start,type
NYY,0.3907195698706422,0.08967851099830795,0.4155405405405405,89.71925675675676,592,14.018612521150592,2023-03-20,batting
PHI,0.369733278610518,0.061313868613138686,0.37518248175182484,88.00350364963504,685,13.677372262773723,2023-03-20,batting
PIT,0.39727907313212624,0.07473841554559044,0.44029850746268656,89.26716417910448,670,10.529061102831594,2023-03-20,batting
SD,0.37251109305959446,0.07578947368421053,0.35789473684210527,87.83642105263158,475,13.426470588235293,2023-03-20,batting
SEA,0.3922610225324046,0.075,0.39375,88.484375,480,13.596673596673597,2023-03-20,batting
SF,0.40056467004014257,0.08771929824561403,0.4100877192982456,87.91995614035088,456,14.06578947368421,2023-03-20,batting
STL,0.40650599402122983,0.07763975155279502,0.43167701863354035,89.73742236024844,644,11.332298136645962,2023-03-20,batting
TB,0.4193641877660721,0.10518292682926829,0.4405487804878049,89.70274390243902,656,15.559451219512194,2023-03-20,batting
TEX,0.3681676602413019,0.0684931506849315,0.410958904109589,89.07084148727984,511,12.420743639921723,2023-03-20,batting
TOR,0.39111507529364664,0.07285714285714286,0.36142857142857143,88.44314285714286,700,11.114122681883025,2023-03-20,batting
WSH,0.3217297892383697,0.039792387543252594,0.3477508650519031,86.68840830449827,578,10.05363321799308,2023-03-20,batting
ATH,0.40644518847853567,0.08644067796610169,0.40508474576271186,89.26101694915255,590,16.35593220338983,2023-03-20,pitching
ATL,0.3790781586779136,0.0682261208576998,0.37816764132553604,88.23430799220273,513,11.59533073929961,2023-03-20,pitching
AZ,0.4152032197263509,0.08652246256239601,0.43427620632279534,90.12362728785358,601,10.94675540765391,2023-03-20,pitching
BAL,0.39991086405917553,0.07142857142857142,0.38278388278388276,88.66446886446887,546,12.441391941391942,2023-03-20,pitching
BOS,0.3750938260003446,0.07721280602636535,0.4256120527306968,89.08851224105462,531,12.759398496240602,2023-03-20,pitching
CHC,0.3479241679334603,0.05263157894736842,0.3233082706766917,86.24786967418547,399,11.67,2023-03-20,pitching
CIN,0.37593750694142675,0.07344632768361582,0.4124293785310734,89.75649717514123,531,12.88512241054614,2023-03-20,pitching
CLE,0.3708723416973224,0.0686106346483705,0.3972602739726027,89.29880136986301,584,12.667238421955403,2023-03-20,pitching
COL,0.38033951982706965,0.07418856259659969,0.4234930448222566,89.18485316846986,647,11.998454404945905,2023-03-20,pitching
CWS,0.4194412489370055,0.0863157894736842,0.44537815126050423,89.10063025210084,476,15.147368421052631,2023-03-20,pitching
DET,0.3717859854258505,0.06396255850234009,0.3712948517940718,88.21435257410296,641,12.836193447737909,2023-03-20,pitching
HOU,0.37096215233746294,0.07400379506641366,0.3776091081593928,88.0201138519924,527,10.279773156899811,2023-03-20,pitching
KC,0.42247702013108646,0.09782608695652174,0.45471014492753625,90.52934782608695,552,13.229656419529837,2023-03-20,pitching
LAA,0.35663945812892606,0.06902654867256637,0.34690265486725663,87.05823008849558,565,14.748672566371681,2023-03-20,pitching
LAD,0.3676404176343653,0.08414239482200647,0.3559870550161812,88.02912621359224,618,13.299352750809062,2023-03-20,pitching
MIA,0.3506033929737241,0.05958132045088567,0.3639291465378422,87.10161030595813,621,10.363344051446946,2023-03-20,pitching
MIL,0.3504450041341141,0.0625,0.353515625,87.5056640625,512,10.71875,2023-03-20,pitching
MIN,0.34702022803664173,0.06951871657754011,0.40106951871657753,88.54010695187166,561,11.74468085106383,2023-03-20,pitching
NYM,0.37195056348189454,0.07220216606498195,0.3555956678700361,87.8370036101083,554,14.018050541516246,2023-03-20,pitching
NYY,0.38141043397478275,0.06205673758865248,0.3723404255319149,88.12180851063829,564,12.875886524822695,2023-03-20,pitching
PHI,0.35966786442222143,0.05714285714285714,0.3804511278195489,88.45413533834586,665,12.363772455089821,2023-03-20,pitching
PIT,0.3782413393277376,0.07218045112781955,0.3609022556390977,87.85368421052631,665,12.41203007518797,2023-03-20,pitching
SD,0.37408955620494727,0.07142857142857142,0.36507936507936506,87.54702380952381,504,9.875,2023-03-20,pitching
SEA,0.33608399392344157,0.04073319755600815,0.38289205702647655,87.40325865580448,491,11.192697768762677,2023-03-20,pitching
SF,0.4170233342052948,0.09710743801652892,0.4380165289256198,89.36157024793388,484,7.614432989690721,2023-03-20,pitching
STL,0.4116094857801767,0.07165109034267912,0.42834890965732086,89.40218068535825,642,6.9672897196261685,2023-03-20,pitching
TB,0.3251361228727263,0.06303236797274275,0.37137989778534924,87.9802385008518,587,12.669505962521296,2023-03-20,pitching
TEX,0.35871607674872996,0.07006369426751592,0.4118895966029724,88.86050955414014,471,12.633474576271187,2023-03-20,pitching
TOR,0.4121674822219774,0.07633587786259542,0.4152671755725191,89.10030534351145,655,11.42290076335878,2023-03-20,pitching
WSH,0.3959368733050889,0.07678244972577697,0.3802559414990859,87.78062157221207,547,9.704379562043796,2023-03-20,pitching
ATH,0.3477539700854187,0.07007299270072993,0.3416058394160584,86.59036496350365,685,12.772262773722627,2023-04-20,batting
ATL,0.4268695124416558,0.11467889908256881,0.4602446483180428,91.33639143730886,654,13.317557251908397,2023-04-20,batting
AZ,0.35095473372191105,0.05639614855570839,0.3878954607977992,87.8178817056396,727,8.29945054945055,2023-04-20,batting
BAL,0.37755837136776255,0.0738255033557047,0.3919463087248322,88.53194630872484,745,15.049664429530202,2023-04-20,batting
BOS,0.39439365323176434,0.0871313672922252,0.41823056300268097,89.28552278820375,746,10.249329758713136,2023-04-20,batting
CHC,0.37927104180187293,0.07636887608069164,0.40634005763688763,88.75778097982709,694,13.168587896253602,2023-04-20,batting
CIN,0.3476286144130828,0.05143721633888049,0.3207261724659607,86.19273827534039,661,14.185800604229607,2023-04-20,batting
CLE,0.3520405642914931,0.03582554517133956,0.35202492211838005,87.65794392523365,642,10.660964230171073,2023-04-20,batting
COL,0.38155504802049006,0.06714285714285714,0.36,87.84328571428571,700,14.185714285714285,2023-04-20,batting
CWS,0.36898797802800953,0.07212205270457697,0.391123439667129,87.63162274618585,721,9.330097087378642,2023-04-20,batting
DET,0.37429008049318113,0.0684931506849315,0.426179604261796,89.62435312024353,657,11.736681887366819,2023-04-20,batting
HOU,0.3640849149866273,0.0532724505327245,0.3668188736681887,87.58447488584476,657,12.193939393939393,2023-04-20,batting
KC,0.38779255669163426,0.08028169014084507,0.4183098591549296,88.9256338028169,710,15.998595505617978,2023-04-20,batting
LAA,0.4070768890448386,0.08472400513478819,0.42618741976893454,89.9767650834403,779,13.77948717948718,2023-04-20,batting
LAD,0.3810259176741907,0.08659217877094973,0.39664804469273746,88.91173184357542,716,17.4231843575419,2023-04-20,batting
MIA,0.37017552660800573,0.0603448275862069,0.3649425287356322,87.56522988505748,696,10.040229885057471,2023-04-20,batting
MIL,0.3623020775047633,0.085,0.37,87.37133333333334,600,10.011627906976743,2023-04-20,batting
MIN,0.4138403456262447,0.0936599423631124,0.42795389048991356,88.5514409221902,694,14.43371757925072,2023-04-20,batting
NYM,0.3747795233695722,0.06704707560627675,0.42653352353780316,89.45420827389444,701,10.763532763532764,2023-04-20,batting
NYY,0.38533979549795133,0.0815006468305304,0.3958602846054334,88.9046571798189,773,13.833117723156533,2023-04-20,batting
PHI,0.36228779357058755,0.06441717791411043,0.3911042944785276,88.7340490797546,652,11.786809815950921,2023-04-20,batting
PIT,0.3668711652308037,0.06969205834683954,0.3987034035656402,87.6709886547812,617,11.66936790923825,2023-04-20,batting
SD,0.35639790978158076,0.07188498402555911,0.3977635782747604,88.79632587859425,626,13.18370607028754,2023-04-20,batting
SEA,0.4013328587412071,0.06976744186046512,0.40863787375415284,89.02242524916943,602,13.794019933554818,2023-04-20,batting
SF,0.3748848642949639,0.07100591715976332,0.40532544378698226,88.09866863905324,676,11.790251107828656,2023-04-20,batting
STL,0.3917043361506944,0.09029649595687332,0.4353099730458221,88.79460916442049,742,11.726415094339623,2023-04-20,batting
TB,0.39522165551874794,0.09169054441260745,0.44126074498567336,90.1836676217765,698,11.397142857142857,2023-04-20,batting
TEX,0.40646828159890896,0.08192090395480225,0.442090395480226,89.69420903954803,708,12.899717514124294,2023-04-20,batting
TOR,0.37605957298862985,0.08228730822873083,0.4211994421199442,88.69567642956764,717,11.948467966573816,2023-04-20,batting
WSH,0.36732571461741154,0.05756358768406961,0.3908969210174029,87.61485943775101,747,9.819277108433734,2023-04-20,batting
ATH,0.4045167983145475,0.08139534883720931,0.42377260981912146,89.12609819121448,774,15.449612403100776,2023-04-20,pitching
ATL,0.3954948481229709,0.0733652312599681,0.42902711323763953,88.95231259968102,627,12.103668261562998,2023-04-20,pitching
AZ,0.372893466586109,0.07282913165266107,0.4061624649859944,88.69047619047619,714,12.03641456582633,2023-04-20,pitching
BAL,0.39103718786987723,0.08357348703170028,0.4668587896253602,90.32896253602306,694,12.25,2023-04-20,pitching
BOS,0.39967476874211433,0.07142857142857142,0.4230769230769231,90.05453296703297,728,12.01510989010989,2023-04-20,pitching
CHC,0.3848320665100581,0.06721536351165981,0.3786008230452675,87.96200274348423,729,13.522633744855968,2023-04-20,pitching
CIN,0.38044045268087784,0.07352941176470588,0.36176470588235293,87.52632352941177,680,12.647058823529411,2023-04-20,pitching
CLE,0.4034686475038325,0.08625730994152046,0.4327485380116959,89.70921052631579,684,13.166666666666666,2023-04-20,pitching
COL,0.36606017435094806,0.06367583212735166,0.40665701881331406,88.98393632416787,691,10.971056439942112,2023-04-20,pitching
CWS,0.38237563336109126,0.07768361581920905,0.3912429378531073,88.72217514124294,708,14.9311797752809,2023-04-20,pitching
DET,0.36482652355507156,0.07623318385650224,0.3721973094170404,87.2898355754858,669,13.710447761194029,2023-04-20,pitching
HOU,0.38936119249032497,0.07705192629815745,0.40703517587939697,89.24958123953098,597,11.6214405360134,2023-04-20,pitching
KC,0.376422394264569,0.07048458149779736,0.3964757709251101,87.95550660792951,681,13.464023494860498,2023-04-20,pitching
LAA,0.37179120096676066,0.0728744939271255,0.39541160593792174,87.3539811066127,741,12.045760430686407,2023-04-20,pitching
LAD,0.37272561330094994,0.07334273624823695,0.38928067700987307,87.7818053596615,709,12.535966149506347,2023-04-20,pitching
MIA,0.39543049284602894,0.08383233532934131,0.4086826347305389,88.74940119760478,668,10.988023952095809,2023-04-20,pitching
MIL,0.39156745996987835,0.08345752608047691,0.4113263785394933,88.58643815201192,671,14.688988095238095,2023-04-20,pitching
MIN,0.36989493304835186,0.07670454545454546,0.39488636363636365,88.34218750000001,704,14.703125,2023-04-20,pitching
NYM,0.38375255989211654,0.08507462686567165,0.4,88.77074626865672,670,13.108955223880598,2023-04-20,pitching
NYY,0.3656362060831202,0.07058823529411765,0.3895424836601307,88.03986928104575,765,12.181699346405228,2023-04-20,pitching
PHI,0.37093496474724774,0.060126582278481014,0.3528481012658228,86.85443037974683,632,12.082278481012658,2023-04-20,pitching
PIT,0.3716513096722041,0.07484076433121019,0.40764331210191085,88.64824840764331,628,11.810509554140127,2023-04-20,pitching
SD,0.3523569935282423,0.06471494607087827,0.36363636363636365,87.66055469953774,649,13.489230769230769,2023-04-20,pitching
SEA,0.3787574478363523,0.06738131699846861,0.39663093415007655,89.00153139356814,653,12.12079510703364,2023-04-20,pitching
SF,0.3620071746920091,0.056833558863328824,0.43437077131258456,88.95575101488498,739,6.236486486486487,2023-04-20,pitching
STL,0.3774127954767253,0.0875,0.3861111111111111,89.44361111111111,720,11.479224376731302,2023-04-20,pitching
TB,0.3473432867574393,0.06284916201117319,0.37988826815642457,87.85796089385475,716,8.582402234636872,2023-04-20,pitching
TEX,0.3715545815428704,0.07492795389048991,0.37319884726224783,88.19596541786744,694,13.520114942528735,2023-04-20,pitching
TOR,0.3724652336093087,0.07692307692307693,0.39076923076923076,88.8056923076923,650,12.767692307692307,2023-04-20,pitching
WSH,0.39063920110255573,0.07651715039577836,0.41952506596306066,88.56503957783642,758,11.646437994722955,2023-04-20,pitching
ATH,0.33514184699987665,0.04281345565749235,0.3440366972477064,86.17981651376147,654,9.931192660550458,2023-05-21,batting
ATL,0.4248211833053708,0.10560625814863103,0.4641460234680574,91.1954367666232,767,12.06371911573472,2023-05-21,batting
AZ,0.3490320231386653,0.05774278215223097,0.3910761154855643,88.36496062992127,762,11.875328083989501,2023-05-21,batting
BAL,0.3724268094757008,0.07982583454281568,0.41364296081277213,89.21044992743106,689,12.573294629898404,2023-05-21,batting
BOS,0.36561246376748086,0.05277401894451962,0.39918809201623817,88.9405953991881,739,11.578378378378378,2023-05-21,batting
CHC,0.3725623434946539,0.0717628705148206,0.38221528861154447,87.81357254290171,641,11.285046728971963,2023-05-21,batting
CIN,0.36550144808390483,0.06700379266750948,0.3501896333754741,87.35764854614412,791,13.792667509481669,2023-05-21,batting
CLE,0.3348377279843545,0.04534005037783375,0.31863979848866497,86.62329974811082,794,11.691435768261965,2023-05-21,batting
COL,0.37659757370905167,0.06711409395973154,0.3704697986577181,88.34,745,13.859060402684564,2023-05-21,batting
CWS,0.35755896786040836,0.07163323782234957,0.39111747851002865,89.02578796561605,698,11.378223495702006,2023-05-21,batting
DET,0.382832883402861,0.0907840440165062,0.4250343878954608,89.1082530949106,727,14.69738651994498,2023-05-21,batting
HOU,0.3713483150114412,0.08213820078226858,0.4041720990873533,89.18800521512385,767,12.651041666666666,2023-05-21,batting
